Date,Open,High,Low,Close,Adj_Close,Volume,Stock,Daily_Return,MA30
2019-01-25,3607.39,3612.93,3575.6,3599.77,3599.77,5265847539, AAPL ,-0.21123305215127536,3756.901666666666
2019-01-26,3599.72,3654.93,3593.35,3602.46,3602.46,5098183235, AAPL ,0.07611703132466516,3755.1560000000004
2019-01-27,3604.69,3612.67,3567.25,3583.97,3583.97,5570752966, AAPL ,-0.5748067101470655,3743.824333333333
2019-01-28,3584.28,3586.75,3439.23,3470.45,3470.45,6908930483, AAPL ,-3.1758121575323464,3732.159
2019-01-29,3468.87,3476.07,3400.82,3448.12,3448.12,5897159493, AAPL ,-0.5981775044899348,3718.2313333333327
2019-01-30,3443.9,3495.17,3429.39,3486.18,3486.18,5955112627, AAPL ,1.2276779232846409,3709.6806666666666
2019-01-31,3485.41,3504.8,3447.92,3457.79,3457.79,5831198271, AAPL ,-0.792446225838564,3696.823
2019-02-01,3460.55,3501.95,3431.59,3487.95,3487.95,5422926707, AAPL ,0.7917816532054047,3681.641
2019-02-02,3484.63,3523.29,3467.57,3521.06,3521.06,5071623601, AAPL ,1.0454481537494609,3671.1183333333333
2019-02-03,3516.14,3521.39,3447.92,3464.01,3464.01,5043937584, AAPL ,-1.4825917056772386,3657.9946666666665
2019-02-04,3467.21,3476.22,3442.59,3459.15,3459.15,5332718886, AAPL ,-0.23246356580651142,3645.126666666666
2019-02-05,3454.95,3478.15,3451.94,3466.36,3466.36,5227549545, AAPL ,0.33025079957742687,3624.7843333333335
2019-02-06,3469.09,3469.09,3398.57,3413.77,3413.77,5482196038, AAPL ,-1.59465450593672,3604.4016666666666
2019-02-07,3414.93,3427.95,3394.22,3399.47,3399.47,5004962683, AAPL ,-0.4527179180832414,3583.355666666667
2019-02-08,3401.38,3695.61,3391.02,3666.78,3666.78,7735623101, AAPL ,7.802715368468095,3571.0716666666663
2019-02-09,3671.59,3679.94,3646.56,3671.2,3671.2,6158833645, AAPL ,-0.010622101051596921,3570.8143333333333
2019-02-10,3673.2,3695.04,3640.98,3690.19,3690.19,6282256903, AAPL ,0.4625394751170706,3570.9083333333333
2019-02-11,3695.61,3695.61,3642.29,3648.43,3648.43,6277056434, AAPL ,-1.2766498629455025,3570.4793333333337
2019-02-12,3642.75,3668.59,3618.56,3653.53,3653.53,6480384532, AAPL ,0.2959302724589994,3573.8320000000003
2019-02-13,3653.6,3669.75,3617.25,3632.07,3632.07,6438903823, AAPL ,-0.5892818042478581,3571.366
2019-02-14,3631.17,3646.26,3607.7,3616.88,3616.88,6271044418, AAPL ,-0.3935370693192542,3570.9060000000004
2019-02-15,3617.37,3647.8,3608.21,3620.81,3620.81,6091952231, AAPL ,0.09509671391093681,3569.766
2019-02-16,3615.27,3652.84,3615.27,3629.79,3629.79,5934744052, AAPL ,0.40162975379432186,3568.1403333333333
2019-02-17,3633.36,3680.54,3619.18,3673.84,3673.84,7039512503, AAPL ,1.1141202633375173,3568.673666666667
2019-02-18,3671.37,3936.67,3669.98,3915.71,3915.71,9908216640, AAPL ,6.655281271024173,3574.9116666666664
2019-02-19,3911.66,4010.88,3908.15,3947.09,3947.09,9933626655, AAPL ,0.9057535675391085,3586.447666666667
2019-02-20,3946.69,4000.49,3926.25,3999.82,3999.82,8693373948, AAPL ,1.3461913654226734,3600.574
2019-02-21,4000.26,4010.01,3940.11,3954.12,3954.12,7775128102, AAPL ,-1.1534250273732287,3612.2253333333333
2019-02-22,3952.41,4006.54,3950.82,4005.53,4005.53,7826525254, AAPL ,1.343990122482241,3626.239
2019-02-23,3998.92,4166.29,3968.73,4142.53,4142.53,8922258316, AAPL ,3.591219629299903,3644.294333333333
2019-02-24,4145.46,4210.64,3793.71,3810.43,3810.43,10794227451, AAPL ,-8.081853401070092,3651.3163333333337
2019-02-25,3807.0,3913.71,3807.0,3882.7,3882.7,9318796067, AAPL ,1.9884423430522675,3660.6576666666665
2019-02-26,3878.7,3891.58,3837.99,3854.36,3854.36,7931218996, AAPL ,-0.6275298424729856,3669.6706666666664
2019-02-27,3857.48,3888.8,3787.06,3851.05,3851.05,8301309684, AAPL ,-0.16668913383866762,3682.3573333333334
2019-02-28,3848.26,3906.06,3845.82,3854.79,3854.79,8399767798, AAPL ,0.1696870793553384,3695.913
2019-03-01,3853.76,3907.8,3851.69,3859.58,3859.58,7661247975, AAPL ,0.15102134019761762,3708.3596666666663
2019-03-02,3855.32,3874.61,3832.13,3864.42,3864.42,7578786076, AAPL ,0.23603747548841364,3721.9139999999998
2019-03-03,3862.27,3875.48,3836.91,3847.18,3847.18,7253558152, AAPL ,-0.3907028768056129,3733.888333333334
2019-03-04,3845.09,3867.38,3733.75,3761.56,3761.56,9029175788, AAPL ,-2.172380880551566,3741.9049999999997
2019-03-05,3759.83,3903.92,3745.18,3896.38,3896.38,10174126415, AAPL ,3.63181314048774,3756.3173333333334
2019-03-06,3897.08,3919.51,3871.46,3903.94,3903.94,9175291529, AAPL ,0.1760292321430437,3771.1436666666673
2019-03-07,3903.38,3939.37,3894.11,3911.48,3911.48,9584165519, AAPL ,0.20751246355722244,3785.981
2019-03-08,3913.23,3950.43,3875.23,3901.13,3901.13,10638638944, AAPL ,-0.30920748333218107,3802.2263333333335
2019-03-09,3894.55,3987.24,3892.39,3963.31,3963.31,10796103518, AAPL ,1.765544157861621,3821.021
2019-03-10,3966.17,3966.17,3924.38,3951.6,3951.6,9713267607, AAPL ,-0.3673569211607209,3830.515
2019-03-11,3953.74,3966.38,3889.24,3905.23,3905.23,10125901903, AAPL ,-1.226939555964726,3838.3160000000003
2019-03-12,3903.76,3926.89,3863.56,3909.16,3909.16,9809887079, AAPL ,0.1383281759124443,3845.615
2019-03-13,3913.05,3926.6,3891.9,3906.72,3906.72,9469184841, AAPL ,-0.16176639705601467,3854.2246666666665
2019-03-14,3905.58,3946.5,3901.3,3924.37,3924.37,10480789570, AAPL ,0.4811065193902049,3863.2526666666663
2019-03-15,3926.66,3968.54,3914.02,3960.91,3960.91,9394210605, AAPL ,0.8722425674746477,3874.214
2019-03-16,3963.9,4077.04,3961.66,4048.73,4048.73,9856166973, AAPL ,2.140064078306716,3888.609
2019-03-17,4047.72,4054.12,4006.41,4025.23,4025.23,8221625400, AAPL ,-0.555621436265349,3902.0896666666667
2019-03-18,4029.97,4071.56,4009.12,4032.51,4032.51,9646954186, AAPL ,0.0630277644746839,3915.5136666666667
2019-03-19,4032.69,4082.22,4023.81,4071.19,4071.19,9344919956, AAPL ,0.9546977327788647,3928.7586666666666
2019-03-20,4070.79,4089.46,4031.11,4087.48,4087.48,10175916388, AAPL ,0.4099941289037276,3934.4843333333333
2019-03-21,4083.95,4097.36,4005.15,4029.33,4029.33,10831212662, AAPL ,-1.3374306737349844,3937.2256666666663
2019-03-22,4028.51,4053.91,4021.54,4023.97,4023.97,9252935969, AAPL ,-0.11269675388668311,3938.0306666666665
2019-03-23,4022.71,4049.88,4015.96,4035.83,4035.83,9578850549, AAPL ,0.3261482930661144,3940.7543333333333
2019-03-24,4035.16,4040.7,4006.19,4022.17,4022.17,9144851065, AAPL ,-0.32192032038382073,3941.309
2019-03-25,4024.11,4038.84,3934.03,3963.07,3963.07,10359818883, AAPL ,-1.516857143567148,3935.3269999999998
2019-03-26,3969.23,3985.08,3944.75,3985.08,3985.08,10707678815, AAPL ,0.3993217828142967,3941.1486666666665
2019-03-27,3984.24,4087.07,3977.81,4087.07,4087.07,10897131934, AAPL ,2.5809188201514064,3947.9610000000002
2019-03-28,4087.58,4094.9,4040.27,4069.11,4069.11,9353915899, AAPL ,-0.4518565997485016,3955.1193333333335
2019-03-29,4068.3,4113.5,4034.1,4098.37,4098.37,10918665557, AAPL ,0.7391293660742745,3963.3633333333332
2019-03-30,4092.14,4296.81,4053.91,4106.66,4106.66,9732688060, AAPL ,0.35482656996094913,3971.759
2019-03-31,4105.46,4113.02,4094.1,4105.4,4105.4,9045122443, AAPL ,-0.0014614683860127776,3979.953
2019-04-01,4105.36,4164.95,4096.9,4158.18,4158.18,10157794171, AAPL ,1.2866106748251218,3989.7450000000003
2019-04-02,4156.92,4905.95,4155.32,4879.88,4879.88,21315047816, AAPL ,17.391722717781434,4024.1683333333335
2019-04-03,4879.96,5307.0,4876.62,4973.02,4973.02,22899891582, AAPL ,1.9069828441216814,4064.550333333333
2019-04-04,4971.31,5063.16,4836.79,4922.8,4922.8,18251810240, AAPL ,-0.9757991354391541,4098.7643333333335
2019-04-05,4922.81,5053.51,4919.49,5036.68,5036.68,16837325387, AAPL ,2.313109788921366,4136.522333333333
2019-04-06,5036.79,5205.82,4992.22,5059.82,5059.82,16929795194, AAPL ,0.4572356600136147,4174.800333333334
2019-04-07,5062.79,5235.19,5050.41,5198.9,5198.9,16655416140, AAPL ,2.6884385882092614,4218.059333333334
2019-04-08,5199.84,5318.84,5148.21,5289.77,5289.77,17154113634, AAPL ,1.729476291578208,4262.274666666666
2019-04-09,5289.92,5289.92,5167.42,5204.96,5204.96,14722104361, AAPL ,-1.606073437783559,4304.053333333333
2019-04-10,5204.11,5421.65,5193.38,5324.55,5324.55,15504590933, AAPL ,2.3143246395637393,4351.364
2019-04-11,5325.08,5354.23,5017.3,5064.49,5064.49,16555616019, AAPL ,-4.893635400782714,4389.875
2019-04-12,5061.2,5103.27,4955.85,5089.54,5089.54,13675206312, AAPL ,0.5599462578044762,4429.302333333334
2019-04-13,5088.85,5127.12,5061.59,5096.59,5096.59,10823289598, AAPL ,0.15209723218408444,4468.376333333334
2019-04-14,5095.76,5184.02,5053.57,5167.72,5167.72,10391952498, AAPL ,1.4121544185754438,4508.6033333333335
2019-04-15,5167.32,5196.61,5024.07,5067.11,5067.11,12290155061, AAPL ,-1.9393031590844003,4542.5493333333325
2019-04-16,5066.58,5238.95,5055.19,5235.56,5235.56,11618660197, AAPL ,3.335188628226545,4582.893666666668
2019-04-17,5236.14,5274.28,5219.21,5251.94,5251.94,12438480677, AAPL ,0.3017489983078999,4623.541333333333
2019-04-18,5251.48,5319.99,5250.51,5298.39,5298.39,13256489918, AAPL ,0.8932719918956327,4664.448
2019-04-19,5298.15,5336.68,5233.33,5303.81,5303.81,13780238655, AAPL ,0.10682974245728724,4704.992333333333
2019-04-20,5304.16,5358.49,5295.88,5337.89,5337.89,13169647522, AAPL ,0.6359159603028656,4748.611000000001
2019-04-21,5335.88,5359.92,5257.34,5314.53,5314.53,13731844223, AAPL ,-0.40012144201144634,4791.629666666667
2019-04-22,5312.49,5422.69,5280.28,5399.37,5399.37,14601631648, AAPL ,1.6353913136777691,4837.081000000001
2019-04-23,5399.37,5633.8,5389.41,5572.36,5572.36,15867308108, AAPL ,3.2038923059542093,4888.754
2019-04-24,5571.51,5642.04,5418.26,5464.87,5464.87,17048033399, AAPL ,-1.9140233078644806,4938.813999999999
2019-04-25,5466.52,5542.24,5181.34,5210.52,5210.52,15330283408, AAPL ,-4.683052472139496,4979.662
2019-04-26,5210.3,5383.63,5177.37,5279.35,5279.35,16812108040, AAPL ,1.3252595819818471,5019.404666666667
2019-04-27,5279.47,5310.75,5233.64,5268.29,5268.29,13111274675, AAPL ,-0.21176368082402758,5059.377333333334
2019-04-28,5271.75,5326.23,5255.68,5285.14,5285.14,12819992056, AAPL ,0.2539953525869081,5098.936333333333
2019-04-29,5284.86,5311.27,5216.49,5247.35,5247.35,13735490672, AAPL ,-0.7097633617541299,5136.959333333333
2019-04-30,5247.73,5363.26,5224.19,5350.73,5350.73,13878964574, AAPL ,1.9627534190974003,5178.470333333333
2019-05-01,5350.91,5418.0,5347.65,5402.7,5402.7,13679528236, AAPL ,0.9678727543539317,5219.954333333333
2019-05-02,5402.42,5522.26,5394.22,5505.28,5505.28,14644460907, AAPL ,1.90396155796846,5240.801
2019-05-03,5505.55,5865.88,5490.2,5768.29,5768.29,18720780006, AAPL ,4.772275249520934,5267.31
2019-05-04,5769.2,5886.89,5645.47,5831.17,5831.17,17567780766, AAPL ,1.074152395479447,5297.588999999999
2019-05-05,5831.07,5833.86,5708.04,5795.71,5795.71,14808830723, AAPL ,-0.6064067143766011,5322.889999999999
2019-05-06,5791.69,5802.96,5653.69,5746.81,5746.81,15737171804, AAPL ,-0.7749033529073415,5345.789666666667
2019-05-07,5745.6,5988.18,5741.4,5829.5,5829.5,18026409033, AAPL ,1.4602478418267828,5366.809666666667
2019-05-08,5849.48,5989.98,5794.72,5982.46,5982.46,15320605300, AAPL ,2.2733644700041795,5389.899333333334
2019-05-09,5982.32,6183.04,5982.32,6174.53,6174.53,16784645411, AAPL ,3.21296754436406,5422.218333333334
2019-05-10,6175.82,6434.62,6161.52,6378.85,6378.85,19419875368, AAPL ,3.2874986641450152,5457.361666666667
2019-05-11,6379.67,7333.0,6375.7,7204.77,7204.77,28867562329, AAPL ,12.93327084316274,5528.704333333333
2019-05-12,7203.51,7503.87,6815.77,6972.37,6972.37,27773333680, AAPL ,-3.2087135299319405,5591.465333333333
2019-05-13,6971.18,8047.41,6898.28,7814.92,7814.92,28677672181, AAPL ,12.103259419495691,5682.076333333333
2019-05-14,7807.88,8268.71,7696.39,7994.42,7994.42,32031452227, AAPL ,2.3891248328611603,5776.299666666667
2019-05-15,7989.37,8216.42,7899.11,8205.17,8205.17,28344112920, AAPL ,2.701089072104561,5880.901666666668
2019-05-16,8194.5,8320.82,7729.61,7884.91,7884.91,33167197581, AAPL ,-3.7780218439197037,5969.213333333333
2019-05-17,7886.93,7929.15,7038.12,7343.9,7343.9,30066644905, AAPL ,-6.885188533434437,6038.945333333334
2019-05-18,7341.66,7447.27,7251.5,7271.21,7271.21,21354286562, AAPL ,-0.9595922448056682,6104.706
2019-05-19,7267.96,8261.94,7267.96,8197.69,8197.69,25902422040, AAPL ,12.792172769250252,6201.1686666666665
2019-05-20,8196.92,8200.97,7678.78,7978.31,7978.31,23843404340, AAPL ,-2.6669773524689724,6289.182666666666
2019-05-21,7977.97,8062.17,7843.34,7963.33,7963.33,25127245056, AAPL ,-0.18350532779642348,6377.476
2019-05-22,7956.29,7997.61,7615.99,7680.07,7680.07,24719473175, AAPL ,-3.4717186025144917,6453.499333333332
2019-05-23,7677.27,7943.79,7533.2,7881.85,7881.85,24457107820, AAPL ,2.6647493184426225,6530.482333333333
2019-05-24,7881.7,8140.72,7824.45,7987.37,7987.37,25919126991, AAPL ,1.340700610274434,6614.565666666666
2019-05-25,7991.89,8117.93,7965.98,8052.54,8052.54,22256813107, AAPL ,0.7588943291261471,6709.299666666667
2019-05-26,8055.21,8687.52,7924.67,8673.22,8673.22,26677970091, AAPL ,7.672177385816127,6822.428666666666
2019-05-27,8674.07,8907.17,8668.71,8805.78,8805.78,27949839564, AAPL ,1.518433676463309,6940.345
2019-05-28,8802.76,8807.02,8634.72,8719.96,8719.96,24226919267, AAPL ,-0.9406140801294264,7054.838999999999
2019-05-29,8718.59,8755.85,8482.73,8659.49,8659.49,23473479966, AAPL ,-0.6778619019818614,7168.577
2019-05-30,8661.76,9008.31,8221.27,8319.47,8319.47,29246528551, AAPL ,-3.95173729126645,7267.535000000001
2019-05-31,8320.29,8586.66,8172.55,8574.5,8574.5,25365190957, AAPL ,3.0553021589391607,7373.261666666667
2019-06-01,8573.84,8625.6,8481.58,8564.02,8564.02,22488303544, AAPL ,-0.11453444430966415,7475.219666666667
2019-06-02,8565.47,8809.3,8561.24,8742.96,8742.96,20266216022, AAPL ,2.072157161253262,7574.3753333333325
2019-06-03,8741.75,8743.5,8204.19,8209.0,8209.0,22004511436, AAPL ,-6.094317499356537,7653.636333333333
2019-06-04,8210.99,8210.99,7564.49,7707.77,7707.77,24609731549, AAPL ,-6.128615428833787,7717.371666666668
2019-06-05,7704.34,7901.85,7668.67,7824.23,7824.23,21760923463, AAPL ,1.5561358922373547,7786.619
2019-06-06,7819.63,7937.34,7571.47,7822.02,7822.02,19474611077, AAPL ,0.030564105974327783,7853.0363333333335
2019-06-07,7826.9,8126.15,7788.37,8043.95,8043.95,19141423231, AAPL ,2.773128569420846,7921.752666666666
2019-06-08,8036.77,8076.89,7837.61,7954.13,7954.13,16522722810, AAPL ,-1.0282737965625535,7981.072666666666
2019-06-09,7949.67,7975.97,7583.22,7688.08,7688.08,16610726547, AAPL ,-3.2905768415544308,8024.713666666666
2019-06-10,7692.28,8031.91,7586.73,8000.33,8000.33,18689275117, AAPL ,4.004664416791903,8051.232333333333
2019-06-11,8004.24,8026.39,7772.8,7927.71,7927.71,17107279932, AAPL ,-0.9561182573236152,8083.077
2019-06-12,7925.43,8196.65,7862.36,8145.86,8145.86,19034432883, AAPL ,2.7813001944373914,8094.108333333334
2019-06-13,8145.55,8311.57,8087.06,8230.92,8230.92,18669407147, AAPL ,1.048056914511603,8101.991666666667
2019-06-14,8230.9,8710.64,8183.39,8693.83,8693.83,19831162906, AAPL ,5.624293819630907,8118.280333333333
2019-06-15,8689.75,8859.13,8618.4,8838.38,8838.38,18371033226, AAPL ,1.7104059380304288,8150.062666666666
2019-06-16,8841.44,9335.87,8814.56,8994.49,8994.49,23348550311, AAPL ,1.7310528601675663,8205.082333333334
2019-06-17,8988.92,9416.41,8988.92,9320.35,9320.35,15562951919, AAPL ,3.687094778905589,8273.387
2019-06-18,9335.47,9348.37,9004.9,9081.76,9081.76,15848210536, AAPL ,-2.7176992695600664,8302.856
2019-06-19,9078.73,9299.62,9070.4,9273.52,9273.52,15546809946, AAPL ,2.1455644126436284,8346.029666666667
2019-06-20,9273.06,9594.42,9232.48,9527.16,9527.16,17846823784, AAPL ,2.7401957929744913,8398.157333333333
2019-06-21,9525.07,10144.56,9525.07,10144.56,10144.56,20624008643, AAPL ,6.503784224157931,8480.307
2019-06-22,10175.92,11157.35,10107.04,10701.69,10701.69,29995204861, AAPL ,5.166805556647462,8574.301666666666
2019-06-23,10696.69,11246.14,10556.1,10855.37,10855.37,20998326502, AAPL ,1.4834495530860508,8669.901666666667
2019-06-24,10853.74,11065.9,10610.43,11011.1,11011.1,19271652365, AAPL ,1.4498228260489066,8768.520333333332
2019-06-25,11007.2,11790.92,11007.2,11790.92,11790.92,24879684533, AAPL ,7.120066865324508,8872.443666666666
2019-06-26,11778.58,13796.49,11755.6,13016.23,13016.23,45105733173, AAPL ,10.507633347992709,9012.792
2019-06-27,13017.13,13311.14,10491.85,11182.81,11182.81,39977475223, AAPL ,-14.09158547237371,9094.886999999999
2019-06-28,11162.17,12445.17,10914.5,12407.33,12407.33,35087757766, AAPL ,11.155178607743833,9219.815
2019-06-29,12400.76,12400.91,11508.38,11959.37,11959.37,29923961128, AAPL ,-3.559378618729815,9341.144999999999
2019-06-30,11931.99,12178.38,10799.01,10817.16,10817.16,27256473494, AAPL ,-9.343202600739692,9415.900333333333
2019-07-01,10796.93,11206.44,10089.31,10583.13,10583.13,29378589324, AAPL ,-1.9801925176879083,9483.204000000002
2019-07-02,10588.68,10912.19,9737.88,10801.68,10801.68,31015895223, AAPL ,2.0115821802150977,9551.828000000001
2019-07-03,10818.16,11968.08,10818.16,11961.27,11961.27,30796494294, AAPL ,10.566584335968415,9676.903666666667
2019-07-04,11972.72,12006.08,11166.57,11215.44,11215.44,25920294033, AAPL ,-6.325045603672338,9793.826
2019-07-05,11203.1,11395.66,10874.96,10978.46,10978.46,23838480210, AAPL ,-2.00515928626899,9898.967
2019-07-06,10982.54,11620.96,10982.54,11208.55,11208.55,21092024306, AAPL ,2.057902816652599,10011.851333333332
2019-07-07,11217.62,11541.62,11148.8,11450.85,11450.85,19369044277, AAPL ,2.0791397818788617,10125.414666666667
2019-07-08,11446.6,12345.83,11393.37,12285.96,12285.96,23482551458, AAPL ,7.332832456799387,10269.809000000001
2019-07-09,12284.33,12779.13,12233.26,12573.81,12573.81,28167921523, AAPL ,2.3564980751900966,10432.666666666666
2019-07-10,12571.54,13129.53,11710.98,12156.51,12156.51,33627574244, AAPL ,-3.3013457380718725,10571.206
2019-07-11,12139.71,12144.62,11158.92,11358.66,11358.66,28595327690, AAPL ,-6.433843971561094,10685.570999999998
2019-07-12,11354.3,11905.49,11179.14,11815.99,11815.99,23534692797, AAPL ,4.066212800436843,10807.908666666666
2019-07-13,11813.13,11841.96,10908.48,11392.38,11392.38,21042616384, AAPL ,-3.5617148037818938,10913.290666666668
2019-07-14,11381.02,11451.2,10234.58,10256.06,10256.06,22486000001, AAPL ,-9.884527045906262,10965.365
2019-07-15,10257.84,11052.77,9992.01,10895.09,10895.09,25384047207, AAPL ,6.212321502382568,11033.921999999999
2019-07-16,10896.65,10996.63,9448.11,9477.64,9477.64,24151199070, AAPL ,-13.022442677336615,11050.027
2019-07-17,9471.21,9963.13,9163.13,9693.8,9693.8,24569921549, AAPL ,2.350174898455426,11062.475333333334
2019-07-18,9698.5,10736.84,9376.8,10666.48,10666.48,25187024648, AAPL ,9.980718667835228,11115.299333333332
2019-07-19,10653.96,10716.98,10229.63,10530.73,10530.73,20727426310, AAPL ,-1.1566591201769068,11157.206333333334
2019-07-20,10525.82,11048.66,10451.28,10767.14,10767.14,20206615155, AAPL ,2.2926479837200304,11198.538999999999
2019-07-21,10777.53,10841.89,10389.6,10599.11,10599.11,17130580467, AAPL ,-1.655481357973488,11213.690666666667
2019-07-22,10596.95,10651.79,10154.92,10343.11,10343.11,16334414913, AAPL ,-2.395406225376171,11201.738000000001
2019-07-23,10346.75,10346.75,9883.59,9900.77,9900.77,17851916995, AAPL ,-4.3103389953366955,11169.918000000001
2019-07-24,9887.73,9908.8,9614.31,9811.93,9811.93,17398734322, AAPL ,-0.7666066933461904,11129.945666666667
2019-07-25,9809.1,10154.25,9773.96,9911.84,9911.84,15821952090, AAPL ,1.0473947660845517,11067.309666666666
2019-07-26,9913.13,9916.52,9717.98,9870.3,9870.3,14495714483, AAPL ,-0.43205324655280347,10962.445333333333
2019-07-27,9871.17,10167.32,9411.52,9477.68,9477.68,16817809536, AAPL ,-3.9862549221622134,10905.607666666669
2019-07-28,9491.63,9575.54,9252.3,9552.86,9552.86,13738687093, AAPL ,0.6450946781532929,10810.458666666667
2019-07-29,9548.18,9681.65,9472.95,9519.15,9519.15,13791445323, AAPL ,-0.30403699972141973,10729.117999999999
2019-07-30,9522.33,9701.76,9437.34,9607.42,9607.42,13829811132, AAPL ,0.8935838182461661,10688.793333333333
2019-07-31,9604.05,10085.63,9598.1,10085.63,10085.63,16631520648, AAPL ,5.014342907419265,10672.21
2019-08-01,10077.44,10446.92,9922.02,10399.67,10399.67,17165337858, AAPL ,3.197538263686011,10658.809666666666
2019-08-02,10402.04,10657.95,10371.01,10518.17,10518.17,17489094082, AAPL ,1.116415626165629,10610.706333333334
2019-08-03,10519.28,10946.78,10503.5,10821.73,10821.73,15352685061, AAPL ,2.8751967815287633,10597.582666666667
2019-08-04,10821.63,11009.21,10620.28,10970.18,10970.18,16530894787, AAPL ,1.3727137224244508,10597.306666666667
2019-08-05,10960.74,11895.09,10960.74,11805.65,11805.65,23875988832, AAPL ,7.708512381463294,10617.21
2019-08-06,11811.54,12273.82,11290.73,11478.17,11478.17,23635107660, AAPL ,-2.822409270933348,10618.120666666666
2019-08-07,11476.19,12036.99,11433.7,11941.97,11941.97,22194988641, AAPL ,4.058664068824225,10606.654333333334
2019-08-08,11954.04,11979.42,11556.17,11966.41,11966.41,19481591730, AAPL ,0.10347966043278238,10586.407666666666
